2016/01/16, 57571.60932657265
2016/01/21, 57438.453582599934
2016/01/27, 57157.34701199089
2016/02/01, 56984.73771424849
2016/02/06, 56675.937783781876
2016/02/11, 56217.11950871693
2016/02/16, 55822.26693353438
2016/02/21, 55181.61636994082
2016/02/25, 54723.426132396184
2016/03/01, 53995.35232763314
2016/03/05, 53472.85230303848
2016/03/09, 52673.39871349474
2016/03/14, 52214.732610718245
2016/03/16, 51187.883421087434
2016/03/20, 50973.988797436046
2016/03/21, 49927.89425821342
2016/03/25, 48970.215479072474
2016/03/28, 47842.03418735205
2016/04/01, 47515.33684349802
2016/04/02, 46431.291441950045
2016/04/07, 45587.09919960683
2016/04/11, 45026.30392047732
2016/04/15, 44683.85940299195
2016/04/19, 45600.27386845491
2016/04/24, 46698.16293912935
2016/04/28, 48139.196162481254
2016/04/27, 46840.242701216644
2016/05/02, 49368.2291590096
2016/05/07, 50339.279751166134
2016/05/12, 50703.95114052348
2016/05/17, 50521.400173478
2016/05/19, 49498.42588644958
2016/05/22, 48340.057943785054
2016/05/23, 49335.679977149615
2016/05/26, 46819.57655400394
2016/05/26, 48272.40670305643
2016/05/30, 45481.31435856184
2016/05/30, 46921.615655866626
2016/06/04, 44416.00676060241
2016/06/02, 45646.77269968348
2016/06/08, 43725.466826003205
2016/06/09, 42884.26521361721
2016/06/14, 42825.843605150556
2016/06/19, 43080.134088431776
2016/06/24, 43655.84774258043
2016/06/29, 44354.66881372609
2016/07/04, 45084.55955846539
2016/07/10, 45612.25084013499
2016/07/15, 46281.064448750054
2016/07/20, 46693.45227322058
2016/07/25, 47172.967671341044
2016/07/30, 47392.592453992314
2016/08/04, 47895.625264555885
2016/08/09, 47905.488652998305
2016/08/15, 47536.90940067619
2016/08/19, 47152.81817780866
2016/08/24, 46948.73997408329
2016/08/30, 46447.983330083356
2016/09/04, 45857.73961914641
2016/09/09, 45460.777374769226
2016/09/14, 45088.01174442023
2016/09/19, 44705.558857565295
2016/09/23, 44309.70336641504
2016/09/28, 44154.93519776703
2016/10/03, 43650.42287893711
2016/10/08, 43259.83269661716
2016/10/13, 42704.42999027598
2016/10/18, 42278.4255465961
2016/10/23, 41929.44946979989
2016/10/29, 41675.77251276406
2016/11/03, 41442.503376100765
2016/11/08, 41027.888797646054
2016/11/13, 40530.269726603525
2016/11/17, 40354.140107657164
2016/11/23, 40367.963077517576
2016/11/28, 40471.45278394423
2016/12/02, 41075.09215662051
2016/12/30, 52546.212915158234
2017/01/04, 52176.952310345034
2017/01/08, 51215.2356747513
2017/01/13, 50019.81555883655
2017/01/11, 51288.63088874932
2017/01/15, 48627.43389038119
2017/01/16, 49498.42588644958
2017/01/19, 47133.67850737872
2017/01/19, 48554.499612509724
2017/01/24, 46063.809092264666
2017/01/24, 46921.615655866626
2017/01/29, 45192.11746100419
2017/02/03, 44675.4637806868
2017/02/08, 44739.34096298058
2017/02/13, 44716.79607511219
2017/02/18, 44670.29724388363
2017/02/23, 44670.29724388363
2017/02/28, 44670.29724388363
2017/03/05, 44730.25626309941
2017/03/11, 45033.08500003148
2017/03/15, 44995.78906248357
2017/03/21, 44995.78906248357
2017/03/25, 44998.50149430524
2017/03/31, 44588.92428923363
2017/04/05, 44127.810879550365
2017/04/10, 43356.27471694308
2017/04/14, 42819.815978880186
2017/04/18, 42144.721836598794
2017/04/23, 41866.49929769806
2017/04/28, 41892.196020219126
2017/05/03, 42305.549864812754
2017/05/08, 43032.97476244143
2017/05/13, 43826.97753205648
2017/05/18, 44510.017181694246
2017/05/24, 44984.939335196905
2017/05/29, 45414.98307128655
2017/06/03, 45405.11968284412
2017/06/08, 45055.74808169936
2017/06/13, 44896.33322902248
2017/06/18, 44670.29724388363
2017/06/23, 44401.90925310821
2017/06/29, 44209.18383420036
2017/07/03, 43867.417424670406
2017/07/08, 43522.03443937823
2017/07/14, 43001.35389949367
2017/07/19, 42694.09691666963
2017/07/24, 42511.201513837266
2017/07/29, 42608.84905941726
2017/08/03, 42608.84905941726
2017/08/08, 42524.46229163208
2017/08/13, 42505.51832335378
2017/08/18, 42603.917365196045
2017/08/24, 42317.26263858813
2017/08/28, 42180.570350733105
2017/09/03, 41867.4510281618
2017/09/07, 41857.11795455546
2017/09/13, 41695.66367945628
2017/09/18, 41370.171860856324
2017/09/23, 40845.768375334184
2017/09/28, 40362.955511077584
2017/10/02, 39850.305896782666
2017/10/07, 39462.42814628438
2017/10/12, 39375.630327991064
2017/10/17, 39408.17950985106
2017/10/23, 39385.84183602556
2017/10/28, 39489.552464501045
2017/11/02, 39921.07570885704
2017/11/07, 40594.2519700524
2017/11/12, 41698.95147560375
2017/11/16, 42219.245215941555
2017/12/13, 55697.56552251232
2017/12/18, 55285.89883646804
2017/12/22, 54457.89333301202
2017/12/26, 53102.94639613053
2017/12/25, 54326.55452901554
2017/12/30, 51676.12114898737
2017/12/29, 53133.084527482395
2018/01/02, 50381.9036797923
2018/01/02, 51831.11725308257
2018/01/06, 49178.358931492956
2018/01/05, 50637.647251549424
2018/01/09, 48781.138360275625
2018/01/11, 47820.33473277872
2018/01/16, 47308.753652231724
2018/01/21, 47013.83833780329
2018/01/26, 46869.832866543904
2018/01/31, 46810.65253588937
2018/02/05, 46647.90662658939
2018/02/10, 46593.657990156076
2018/02/15, 46514.75088261669
2018/02/21, 46544.34104794395
2018/02/26, 46662.70170925303
2018/03/03, 46840.242701216644
2018/03/08, 46988.193527852985
2018/03/13, 47185.461296701425
2018/03/18, 47274.23179268325
2018/03/23, 47695.30454214191
2018/03/28, 48116.377291600584
